,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
2062,大车位出售，负一楼，提前预约看房方便,https://cd.ke.com/ershoufang/19122217710100106360.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,35.0,单价12212.1元/平米,地下室(共层),2009年建,1室0厅,28.66平米,西,0,2月前发布
2063,标间，朝南，简单装修，中间楼层,https://cd.ke.com/ershoufang/19122217710100102991.html,爱丁堡,https://cd.ke.com/xiaoqu/1611041434913/,60.0,单价10371.7元/平米,高楼层(共7层),2004年建,1室0厅,57.85平米,东,18,2月前发布
2064,此房朝南，有装修，不临街，位置安静,https://cd.ke.com/ershoufang/19122217710100102083.html,神仙树大院二期,https://cd.ke.com/xiaoqu/1611043479725/,230.0,单价25260.8元/平米,低楼层(共16层),2008年建,2室2厅,91.05平米,南,5,2月前发布
2065,内双楠高升桥菊乐路旁诚心出售带超大花园,https://cd.ke.com/ershoufang/19122117710100197886.html,燃灯寺北街40号,https://cd.ke.com/xiaoqu/1611041918691/,238.0,单价15525.1元/平米,高楼层(共6层),2000年建,4室3厅,153.3平米,东东南,4,2月前发布
2066,一梯两户，通透户型，中高楼层，视野无遮挡，采光好,https://cd.ke.com/ershoufang/19122117710100196030.html,巴黎阳光,https://cd.ke.com/xiaoqu/1611041436695/,280.0,单价18185.4元/平米,中楼层(共12层),2003年建,3室2厅,153.97平米,北,12,2月前发布
2067,内双楠巴黎阳光品质小区，套三带花园,https://cd.ke.com/ershoufang/19122117710100195646.html,巴黎阳光,https://cd.ke.com/xiaoqu/1611041436695/,245.0,单价15912.2元/平米,低楼层(共12层),2003年建,3室2厅,153.97平米,南,1,2月前发布
2068,中间楼层，视野开阔采光好，小区环境好,https://cd.ke.com/ershoufang/19122117710100195098.html,丽都世家B区,https://cd.ke.com/xiaoqu/1611061021769/,156.0,单价20747.4元/平米,低楼层(共17层),2014年建,2室2厅,75.19平米,西南西北,6,2月前发布
2069,此房为标准套三，朝中庭，已满两年，诚心出售含车位,https://cd.ke.com/ershoufang/19122117710100193688.html,鹭岛国际三期,https://cd.ke.com/xiaoqu/1611043476911/,358.0,单价25268.2元/平米,中楼层(共17层),2010年建,3室2厅,141.68平米,东南,5,2月前发布
2070,蜀馨苑B区低楼层套三带生活阳台正朝南。,https://cd.ke.com/ershoufang/19122117710100185785.html,蜀馨苑B区,https://cd.ke.com/xiaoqu/1611041529602/,120.0,单价14285.7元/平米,低楼层(共7层),1998年建,3室1厅,84平米,南,10,2月前发布
2071,金林俊景2室2厅东,https://cd.ke.com/ershoufang/19122117710100184397.html,金林俊景,https://cd.ke.com/xiaoqu/1611041439378/,130.0,单价16619.8元/平米,低楼层(共15层),2009年建,2室2厅,78.22平米,东,29,2月前发布
2072,户型很好，居家装修，通风很好，采光充足。,https://cd.ke.com/ershoufang/19122117710100183924.html,三度空间,https://cd.ke.com/xiaoqu/1611048192288/,140.0,单价19638.1元/平米,中楼层(共24层),2011年建,2室1厅,71.29平米,东,10,2月前发布
2073,红牌楼北街16号套三户型，高楼层视野好,https://cd.ke.com/ershoufang/19122117710100181676.html,红牌楼北街16号院,https://cd.ke.com/xiaoqu/1611041841612/,121.0,单价14230.3元/平米,高楼层(共7层),2000年建,3室1厅,85.03平米,东,4,2月前发布
2074,婚房装修套三，户型方正，带家具家电卖,https://cd.ke.com/ershoufang/19122117710100181199.html,世豪嘉柏,https://cd.ke.com/xiaoqu/1611061265761/,178.0,单价19390元/平米,中楼层(共22层),2014年建,3室2厅,91.8平米,东,3,2月前发布
2075,纯别墅区，临地铁，小区环境好，带大花园，带车位，,https://cd.ke.com/ershoufang/19122117710100178217.html,武侯庭园,https://cd.ke.com/xiaoqu/168056117145744/,860.0,单价24869.9元/平米,高楼层(共4层),2001年建,6室2厅,345.8平米,西南,8,2月前发布
2076,紫竹北街27号2室1厅南,https://cd.ke.com/ershoufang/19122117710100177578.html,紫竹北街27号,https://cd.ke.com/xiaoqu/1611043059630/,72.0,单价11428.6元/平米,中楼层(共6层),2000年建,2室1厅,63平米,南,15,2月前发布
2077,高新南区核动力院宿舍单位房标准套三,https://cd.ke.com/ershoufang/19122117710100175380.html,核动力院宿舍,https://cd.ke.com/xiaoqu/1611044096376/,120.0,单价16522.1元/平米,中楼层(共7层),2000年建,3室2厅,72.63平米,南北,4,2月前发布
2078,丽鑫苑2室2厅西北,https://cd.ke.com/ershoufang/19122117710100174087.html,丽鑫苑,https://cd.ke.com/xiaoqu/1611042677302/,140.0,单价13500.5元/平米,高楼层(共7层),2000年建,2室2厅,103.7平米,西北,4,2月前发布
2079,优客联邦三期标准套二，装修保养不错,https://cd.ke.com/ershoufang/19122117710100170326.html,优客联邦三期,https://cd.ke.com/xiaoqu/1611044060273/,150.0,单价20139.6元/平米,中楼层(共18层),2012年建,2室1厅,74.48平米,南北,32,2月前发布
2080,5栋车位，诚心出售，方便过户，随时咨询,https://cd.ke.com/ershoufang/19122117710100169571.html,巷上生活馆,https://cd.ke.com/xiaoqu/1611043046728/,9.6,单价3015.1元/平米,地下室(共层)1室0厅,31.84平米,东,,,0,2月前发布
2081,宏景园一梯两户精装套二带阳台厨房带生活阳台,https://cd.ke.com/ershoufang/19122117710100165544.html,宏景园,https://cd.ke.com/xiaoqu/1611041869821/,112.0,单价15236元/平米,高楼层(共7层),2004年建,2室1厅,73.51平米,东南,36,2月前发布
2082,新桥小区车库，小区有专门的门卫,https://cd.ke.com/ershoufang/19122117710100159730.html,新桥小区,https://cd.ke.com/xiaoqu/3011052072248/,16.0,单价7626.3元/平米,低楼层(共1层)1室0厅,20.98平米,北,,,0,2月前发布
2083,大套三电梯小高层安静不临街,https://cd.ke.com/ershoufang/19122117710100146555.html,金楠国际,https://cd.ke.com/xiaoqu/1611041509061/,185.0,单价15758.1元/平米,中楼层(共11层),2008年建,3室2厅,117.4平米,西北,54,2月前发布
2084,保利二楼有平台进门大入户三居居家装修拎包即住,https://cd.ke.com/ershoufang/19122117710100145776.html,保利花园二期,https://cd.ke.com/xiaoqu/3011056073467/,380.0,单价28897.3元/平米,低楼层(共15层),2012年建,3室1厅,131.5平米,西北,15,2月前发布
2085,龙湾加怡名城精装套一，楼层高，采光好,https://cd.ke.com/ershoufang/19122117710100144854.html,加怡名城,https://cd.ke.com/xiaoqu/1611041505567/,84.0,单价16345.6元/平米,高楼层(共17层),2009年建,1室1厅,51.39平米,东,1,2月前发布
2086,一环路南二段7号标准套二明厨明卫,https://cd.ke.com/ershoufang/19122117710100143750.html,一环路南二段7号,https://cd.ke.com/xiaoqu/1611061623405/,89.0,单价13711.3元/平米,高楼层(共6层),1995年建,2室1厅,64.91平米,西北,16,2月前发布
2087,桐梓林地铁口电梯精装套四双卫，安静对中庭,https://cd.ke.com/ershoufang/19122117710100142670.html,锦绣花园东区,https://cd.ke.com/xiaoqu/1611043042530/,330.0,单价16009.3元/平米,中楼层(共18层),2000年建,4室2厅,206.13平米,东南,32,2月前发布
2088,温馨舒适精装房蓝海office写字楼旁南二环,https://cd.ke.com/ershoufang/19122117710100141564.html,长益商业寓所,https://cd.ke.com/xiaoqu/1611043065020/,41.0,单价8439.7元/平米,中楼层(共18层),2008年建,1室0厅,48.58平米,东南,0,2月前发布
2089,品质保利套三双卫清水房全中庭,https://cd.ke.com/ershoufang/19122117710100141230.html,保利花园五期悦榕郡,https://cd.ke.com/xiaoqu/1611062665324/,220.0,单价20560.7元/平米,低楼层(共17层),2017年建,3室2厅,107平米,西北,41,2月前发布
2090,中华名园精装套四户型方正不临街,https://cd.ke.com/ershoufang/19122117710100136227.html,中华名园一期,https://cd.ke.com/xiaoqu/3011053823909/,330.0,单价18232元/平米,低楼层(共11层),2006年建,4室2厅,181平米,东南,1,2月前发布
2091,兴元丽园A区标准套二电梯近地铁,https://cd.ke.com/ershoufang/19122117710100135072.html,兴元丽园A区,https://cd.ke.com/xiaoqu/3011053820750/,86.0,单价12832元/平米,高楼层(共11层),2004年建,2室1厅,67.02平米,东北,9,2月前发布
2092,诺丁山大套四，双花园，单价低，顶楼挑高六米LOFT,https://cd.ke.com/ershoufang/19122117710100128751.html,蓝光诺丁山,https://cd.ke.com/xiaoqu/3011053790092/,259.0,单价15363.6元/平米,高楼层(共11层),2005年建,4室2厅,168.58平米,东,34,2月前发布
2093,草金立交兴元嘉前后对中庭套三。,https://cd.ke.com/ershoufang/19122117710100127456.html,兴元嘉园,https://cd.ke.com/xiaoqu/3011053821974/,130.0,单价11886.3元/平米,中楼层(共6层),2005年建,3室1厅,109.37平米,西北,36,2月前发布
2094,武侯区玉林品上套二有装修,https://cd.ke.com/ershoufang/19122117710100118997.html,玉林品上,https://cd.ke.com/xiaoqu/1611041514572/,200.0,单价23465.9元/平米,低楼层(共26层),2007年建,2室1厅,85.23平米,东,3,2月前发布
2095,双楠三区3室1厅南,https://cd.ke.com/ershoufang/19122117710100116527.html,双楠三区,https://cd.ke.com/xiaoqu/1611041544534/,96.0,单价13471.8元/平米,中楼层(共7层),1999年建,3室1厅,71.26平米,南,2,2月前发布
2096,优客联邦三期优质车库现在诚心出售,https://cd.ke.com/ershoufang/19122117710100108924.html,优客联邦三期,https://cd.ke.com/xiaoqu/1611044060273/,18.0,单价5104.9元/平米,地下室(共1层),2012年建,1室0厅,35.26平米,东南,0,2月前发布
2097,户型方正，标准套一，小区安静不吵,https://cd.ke.com/ershoufang/19122117710100104269.html,皇家花园,https://cd.ke.com/xiaoqu/1611041549306/,55.0,单价11886.8元/平米,高楼层(共7层),1999年建,1室1厅,46.27平米,西南,9,2月前发布
2098,棕北标准套三户型方正配套齐全交通便利,https://cd.ke.com/ershoufang/19122117710100100583.html,棕南正街9号,https://cd.ke.com/xiaoqu/3011052092293/,123.0,单价13297.3元/平米,高楼层(共7层),1998年建,3室1厅,92.5平米,西南,69,2月前发布
2099,二环内精装大套二，户型好，业主诚心卖,https://cd.ke.com/ershoufang/19122017710100232068.html,红牌楼北街21号,https://cd.ke.com/xiaoqu/1611042677066/,75.0,单价11986.6元/平米,高楼层(共7层),1998年建,2室2厅,62.57平米,南,87,2月前发布
2100,二环内精装大套二，户型好，业主诚心卖,https://cd.ke.com/ershoufang/19122017710100232068.html,红牌楼北街21号,https://cd.ke.com/xiaoqu/1611042677066/,75.0,单价11986.6元/平米,高楼层(共7层),1998年建,2室2厅,62.57平米,南,87,2月前发布
2101,武海中华锦绣二期地下侧方位车库,https://cd.ke.com/ershoufang/19122017710100229149.html,武海中华锦绣,https://cd.ke.com/xiaoqu/3011053806870/,8.8,单价3084.5元/平米,地下室(共层),2011年建,1室0厅,28.53平米,东,0,2月前发布
2102,桐梓林欧城1室0厅东,https://cd.ke.com/ershoufang/19122017710100218973.html,桐梓林欧城,https://cd.ke.com/xiaoqu/1611043137543/,21.0,单价6562.5元/平米,地下室(共层)1室0厅,32平米,东,,,0,2月前发布
2103,时代锦绣3室1厅东南,https://cd.ke.com/ershoufang/19122017710100218622.html,时代锦绣,https://cd.ke.com/xiaoqu/1611064009997/,150.0,单价15957.4元/平米,中楼层(共14层),2016年建,3室1厅,94平米,东南,0,2月前发布
2104,方正户型套二，房东自住，装修保养的很好,https://cd.ke.com/ershoufang/19122017710100213351.html,瑞泰锦城,https://cd.ke.com/xiaoqu/3011053918806/,109.0,单价18109.3元/平米,高楼层(共16层),2007年建,2室1厅,60.19平米,西,55,2月前发布
2105,地铁口20米！临河套三双卫！采光好！精装修！,https://cd.ke.com/ershoufang/19122017710100209728.html,金林俊景,https://cd.ke.com/xiaoqu/1611041439378/,165.0,单价18499.8元/平米,高楼层(共17层),2009年建,3室2厅,89.19平米,北,46,2月前发布
2106,棕南正街8号1室1厅南,https://cd.ke.com/ershoufang/19122017710100208352.html,棕南正街8号,https://cd.ke.com/xiaoqu/3011052089424/,78.0,单价14717元/平米,低楼层(共7层),1998年建,1室1厅,53平米,南,1,2月前发布
2107,二环内，近地铁中间楼层标准套二,https://cd.ke.com/ershoufang/19122017710100191271.html,高升桥东路19号,https://cd.ke.com/xiaoqu/1611041579646/,76.0,单价11520.4元/平米,中楼层(共7层),2000年建,2室1厅,65.97平米,东,13,2月前发布
2108,保利花园四期车位出售。。。。。,https://cd.ke.com/ershoufang/19122017710100189917.html,保利花园四期,https://cd.ke.com/xiaoqu/3011052246928/,8.0,单价3094.8元/平米,地下室(共1层)厅室未知,25.85平米,南,,,0,2月前发布
2109,外双楠的好房，9层楼的电梯哈，容积低，，,https://cd.ke.com/ershoufang/19122017710100157788.html,双楠映象,https://cd.ke.com/xiaoqu/3011056117821/,236.0,单价18475元/平米,中楼层(共9层),2009年建,3室2厅,127.74平米,南,13,2月前发布
2110,置信品质+改善大套二+舒适大阳台,https://cd.ke.com/ershoufang/19122017710100155927.html,置信丽都花园城B区,https://cd.ke.com/xiaoqu/1611057979869/,180.0,单价18088.6元/平米,中楼层(共13层),2006年建,2室1厅,99.51平米,南,3,2月前发布
2111,一环内标准套二，户型方正，交通便利。,https://cd.ke.com/ershoufang/19122017710100153412.html,胜利新村,https://cd.ke.com/xiaoqu/3011052501364/,106.0,单价13451.8元/平米,中楼层(共7层),2000年建,2室2厅,78.8平米,东南,20,2月前发布
2112,中间楼层户型通透中庭安静大阳台采光好东南向,https://cd.ke.com/ershoufang/19122017710100151439.html,置信丽都花园A区,https://cd.ke.com/xiaoqu/1611043511786/,295.0,单价19162.1元/平米,中楼层(共7层),2001年建,4室2厅,153.95平米,东南,1,2月前发布
2113,电梯小户型住宅公寓，过度居住舒适，,https://cd.ke.com/ershoufang/19122017710100151389.html,樱花假日,https://cd.ke.com/xiaoqu/1611041508202/,49.0,单价17537.6元/平米,高楼层(共12层),2002年建,1室0厅,27.94平米,西,5,2月前发布
2114,胜利新村11号标准套一有装修,https://cd.ke.com/ershoufang/19122017710100146546.html,胜利新村11号,https://cd.ke.com/xiaoqu/1611099838829/,66.0,单价12401.4元/平米,高楼层(共6层),2000年建,1室1厅,53.22平米,南,3,2月前发布
2115,城南跃层精装修月租6500左右明智投i资选择保利,https://cd.ke.com/ershoufang/19122017710100145478.html,保利中心,https://cd.ke.com/xiaoqu/1611057984138/,125.0,单价18623.4元/平米,低楼层(共21层),2012年建,1室1厅,67.12平米,南,4,2月前发布
2116,衣冠庙电梯套一户型方正采光好,https://cd.ke.com/ershoufang/19122017710100140034.html,君和源,https://cd.ke.com/xiaoqu/1611044228042/,85.0,单价16508.1元/平米,中楼层(共22层),2012年建,1室1厅,51.49平米,西南,3,2月前发布
2117,龙湖金楠天街标准车位出售，有保安24小时值守,https://cd.ke.com/ershoufang/19122017710100138929.html,龙湖金楠天街,https://cd.ke.com/xiaoqu/1611059976050/,13.0,单价3967元/平米,地下室(共层)1室0厅,32.77平米,西南,,,0,2月前发布
2118,祥福苑(武侯)3室2厅南,https://cd.ke.com/ershoufang/19122017710100137845.html,祥福苑(武侯),https://cd.ke.com/xiaoqu/1611041497577/,145.0,单价10241.6元/平米,高楼层(共22层),2000年建,3室2厅,141.58平米,南,18,2月前发布
2119,户型方正标准套三交通便利,https://cd.ke.com/ershoufang/19122017710100136328.html,新南路83号,https://cd.ke.com/xiaoqu/3011052177260/,160.0,单价14013元/平米,低楼层(共7层)3室1厅,114.18平米,西,,,0,2月前发布
2120,此房单价便宜；采光条件和通风条件佳；户型方正。,https://cd.ke.com/ershoufang/19122017710100135831.html,双楠格调,https://cd.ke.com/xiaoqu/1611043114105/,26.0,单价8104.7元/平米,高楼层(共13层),2007年建,1室0厅,32.08平米,东南,8,2月前发布
2121,和贵时代巢1室0厅东南,https://cd.ke.com/ershoufang/19122017710100135292.html,和贵时代巢,https://cd.ke.com/xiaoqu/1611041606967/,75.0,单价16835元/平米,低楼层(共19层),2006年建,1室0厅,44.55平米,东南,3,2月前发布
2122,标准套三双卫，户型方正，客厅带大阳台，拎包入住,https://cd.ke.com/ershoufang/19122017710100131172.html,金辉枫尚,https://cd.ke.com/xiaoqu/3011053769898/,172.0,单价16780.5元/平米,高楼层(共18层),2011年建,3室2厅,102.5平米,西西北,29,2月前发布
2123,音乐厅旁舒适两居室，精装修，朝南对中庭,https://cd.ke.com/ershoufang/19122017710100130027.html,摩卡筑,https://cd.ke.com/xiaoqu/1611041457073/,200.0,单价23562.7元/平米,低楼层(共18层),2007年建,2室1厅,84.88平米,南,11,2月前发布
2124,武侯华宇楠苑套三双卫，位置安静,https://cd.ke.com/ershoufang/19122017710100127861.html,华宇楠苑,https://cd.ke.com/xiaoqu/1611043134166/,240.0,单价20955.2元/平米,低楼层(共11层),2012年建,3室2厅,114.53平米,南,4,2月前发布
2125,置信逸都花园天乐苑套三双卫中间楼层中庭位置,https://cd.ke.com/ershoufang/19122017710100127719.html,置信逸都花园天乐苑,https://cd.ke.com/xiaoqu/1611043005703/,238.0,单价17993.5元/平米,中楼层(共7层),2002年建,3室1厅,132.27平米,南,28,2月前发布
2126,龙湖金楠时光车位业主诚心出售,https://cd.ke.com/ershoufang/19122017710100126251.html,龙湖金楠时光,https://cd.ke.com/xiaoqu/1612535180832924/,15.0,单价4459元/平米,地下室(共层)1室0厅,33.64平米,东,,,0,2月前发布
2127,一期中庭位置东西朝向视野好精装修房东自住,https://cd.ke.com/ershoufang/19122017710100125174.html,神仙树大院一期,https://cd.ke.com/xiaoqu/1611041582317/,465.0,单价30255.7元/平米,高楼层(共17层),2006年建,3室2厅,153.69平米,东南,7,2月前发布
2128,满两年，精装修带地暖，通透户型，业主诚心,https://cd.ke.com/ershoufang/19122017710100124432.html,龙湖金楠时光,https://cd.ke.com/xiaoqu/1612535180832924/,158.0,单价19544.8元/平米,低楼层(共24层)2室1厅,80.84平米,东西,,,29,2月前发布
2129,川音川大九眼桥正黄上领套二改套一通透户型,https://cd.ke.com/ershoufang/19122017710100120181.html,正黄上岭,https://cd.ke.com/xiaoqu/1611041930296/,108.0,单价17099.4元/平米,高楼层(共22层),2012年建,1室1厅,63.16平米,南,24,2月前发布
2130,鹭岛国际一二期中庭前后花园的房子,https://cd.ke.com/ershoufang/19122017710100119978.html,鹭岛国际一二期,https://cd.ke.com/xiaoqu/1611043475800/,490.0,单价29702.4元/平米,低楼层(共14层),2006年建,4室2厅,164.97平米,东南,10,2月前发布
2131,彩虹街2号小区改造过环境可以不临街安静,https://cd.ke.com/ershoufang/19122017710100117674.html,彩虹街2号,https://cd.ke.com/xiaoqu/1611044625514/,83.0,单价15090.9元/平米,高楼层(共7层),2000年建,2室1厅,55平米,南,4,2月前发布
2132,标准车位，出行方便。停车好。。,https://cd.ke.com/ershoufang/19122017710100114059.html,中铁瑞城三号线,https://cd.ke.com/xiaoqu/1611058001441/,11.0,单价3793.1元/平米,地下室(共层)1室0厅,29平米,东南,,,0,2月前发布
2133,标准车位，出行方便。停车好。。。,https://cd.ke.com/ershoufang/19122017710100113324.html,中铁瑞城三号线,https://cd.ke.com/xiaoqu/1611058001441/,11.0,单价3793.1元/平米,地下室(共层)1室0厅,29平米,东南,,,0,2月前发布
2134,先生酒店，标准套房，省心打理，精准收钱,https://cd.ke.com/ershoufang/19122017710100108048.html,龙湖金楠时光,https://cd.ke.com/xiaoqu/1612535180832924/,36.0,单价9947.5元/平米,中楼层(共22层),2015年建,1室0厅,36.19平米,南,1,2月前发布
2135,中海龙湾半岛大车位，可停SUV,https://cd.ke.com/ershoufang/19122017710100107881.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,30.0,单价7913.5元/平米,地下室(共层),2009年建,1室0厅,37.91平米,南,0,2月前发布
2136,中铁大盘·中间楼层·对中庭不临街,https://cd.ke.com/ershoufang/19122017710100106674.html,中铁瑞城三号线,https://cd.ke.com/xiaoqu/1611058001441/,120.0,单价22010.3元/平米,中楼层(共12层),2012年建,1室1厅,54.52平米,东南,4,2月前发布
2137,优客联邦一期标准套二改套三出售,https://cd.ke.com/ershoufang/19122017710100104726.html,优客联邦一期,https://cd.ke.com/xiaoqu/1611041554183/,133.0,单价17977.8元/平米,中楼层(共15层),2008年建,2室1厅,73.98平米,东南,3,2月前发布
2138,保利中心1室1厅南,https://cd.ke.com/ershoufang/19122017710100102318.html,保利中心,https://cd.ke.com/xiaoqu/1611057984138/,120.0,单价19354.8元/平米,低楼层(共21层),2012年建,1室1厅,62平米,南,1,2月前发布
2139,优客联邦三期精装套一，精装修保养好，可拎包入住,https://cd.ke.com/ershoufang/19122017710100101531.html,优客联邦三期,https://cd.ke.com/xiaoqu/1611044060273/,110.0,单价20912.5元/平米,中楼层(共18层),2012年建,1室1厅,52.6平米,东北,9,2月前发布
2140,红牌楼地铁口标准套一户型方正,https://cd.ke.com/ershoufang/19122017710100100387.html,红楠港,https://cd.ke.com/xiaoqu/1611043002253/,95.0,单价16903.9元/平米,低楼层(共15层),2009年建,1室1厅,56.2平米,南,5,2月前发布
2141,本房为精装修套二，对中庭，安静，房东诚心出售,https://cd.ke.com/ershoufang/19121917710100200455.html,楠汇坊,https://cd.ke.com/xiaoqu/1611063052827/,122.0,单价18631.6元/平米,高楼层(共16层),2016年建,2室2厅,65.48平米,西南,62,2月前发布
2142,房子是精装修的三居室厅落地窗采光好带家具家电,https://cd.ke.com/ershoufang/19121917710100197874.html,金楠缤纷,https://cd.ke.com/xiaoqu/1611062687392/,150.0,单价20949.7元/平米,高楼层(共16层),2015年建,3室2厅,71.6平米,东南,1,2月前发布
2143,安静标准套二居家装修中间楼层,https://cd.ke.com/ershoufang/19121917710100192862.html,临江路8号,https://cd.ke.com/xiaoqu/3011052491259/,165.0,单价23301.8元/平米,中楼层(共7层),2004年建,2室2厅,70.81平米,西,5,2月前发布
2144,木鱼庙街39号院1室1厅东,https://cd.ke.com/ershoufang/19121917710100189830.html,木鱼庙街39号院,https://cd.ke.com/xiaoqu/1620029975015467/,44.0,单价10392.1元/平米,低楼层(共6层)1室1厅,42.34平米,东,,,14,2月前发布
2145,一环内标准套二，中楼层，采光通风好,https://cd.ke.com/ershoufang/19121917710100189797.html,胜利村382号,https://cd.ke.com/xiaoqu/1620029462192074/,90.0,单价16103.1元/平米,中楼层(共7层)2室1厅,55.89平米,南,,,6,2月前发布
2146,中海龙湾半岛宸苑标准车位停车方便,https://cd.ke.com/ershoufang/19121917710100187149.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,35.0,单价10348.9元/平米,地下室(共层),2009年建,1室0厅,33.82平米,东南,0,2月前发布
2147,华都星公馆二期标准套二前后对中庭带装修出售,https://cd.ke.com/ershoufang/19121917710100183244.html,华都星公馆二期,https://cd.ke.com/xiaoqu/3011053727078/,99.0,单价11322元/平米,高楼层(共6层),2004年建,2室1厅,87.44平米,南,78,2月前发布
2148,外双楠标准套一干净整洁保养好,https://cd.ke.com/ershoufang/19121917710100182125.html,鹭岛国际四期,https://cd.ke.com/xiaoqu/1611043477314/,125.0,单价22273.7元/平米,高楼层(共18层),2012年建,1室1厅,56.12平米,南北,0,2月前发布
2149,楠丽湾跃层套二户型方正得房率高,https://cd.ke.com/ershoufang/19121917710100174187.html,楠丽湾,https://cd.ke.com/xiaoqu/1611041461315/,60.0,单价19556.7元/平米,低楼层(共13层),2005年建,2室1厅,30.68平米,东南,5,2月前发布
2150,车位出售，负一楼，提前预约看房方便,https://cd.ke.com/ershoufang/19121917710100172896.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,21.0,单价9690.8元/平米,地下室(共层),2009年建,1室0厅,21.67平米,南,0,2月前发布
2151,珑熙郡+17年新小区+武侯万达旁+四居双卫+对中庭,https://cd.ke.com/ershoufang/19121917710100169619.html,珑熙郡,https://cd.ke.com/xiaoqu/1611064002823/,275.0,单价23305.1元/平米,高楼层(共18层),2017年建,4室2厅,118平米,东,22,2月前发布
2152,君雁金梧桐精装三房户型方正采光好,https://cd.ke.com/ershoufang/19121917710100162433.html,君雁金梧桐,https://cd.ke.com/xiaoqu/1611063597458/,130.0,单价15351.9元/平米,高楼层(共13层),2015年建,3室2厅,84.68平米,西南,6,2月前发布
2153,双丰路38号顶楼带花园，花园已经修好房子,https://cd.ke.com/ershoufang/19121917710100161160.html,双丰路38号,https://cd.ke.com/xiaoqu/1611042827953/,65.0,单价14560.9元/平米,高楼层(共6层),2000年建,1室1厅,44.64平米,西,12,2月前发布
2154,满2年，无增值税，精装修，2梯14户,https://cd.ke.com/ershoufang/19121917710100159738.html,泰基南棠,https://cd.ke.com/xiaoqu/1611041482788/,98.0,单价17695.9元/平米,低楼层(共16层),2011年建,1室1厅,55.38平米,东北,4,2月前发布
2155,华西坝地铁口，套三有装修，出售,https://cd.ke.com/ershoufang/19121917710100158087.html,新气象小区,https://cd.ke.com/xiaoqu/3011053906900/,90.0,单价15128.6元/平米,中楼层(共5层),1994年建,3室1厅,59.49平米,东南,15,2月前发布
2156,精装修套二，视野好，采光充足，业主诚心出售,https://cd.ke.com/ershoufang/19121917710100153270.html,团结小区,https://cd.ke.com/xiaoqu/1613286627618222/,85.0,单价11643.8元/平米,高楼层(共6层)2室1厅,73平米,南,,,10,2月前发布
2157,首航欣程精装小三居不临街采光好,https://cd.ke.com/ershoufang/19121917710100152156.html,首航欣程,https://cd.ke.com/xiaoqu/1611048245025/,220.0,单价25065.5元/平米,低楼层(共32层),2014年建,3室1厅,87.77平米,东南,20,2月前发布
2158,楠汇坊精装套二，诚心出售，看房方便,https://cd.ke.com/ershoufang/19121917710100151350.html,楠汇坊,https://cd.ke.com/xiaoqu/1611063052827/,122.0,单价18510.1元/平米,中楼层(共16层),2016年建,2室2厅,65.91平米,西,36,2月前发布
2159,精装修棕北顶楼带同产权面积花园套三双卫,https://cd.ke.com/ershoufang/19121917710100147519.html,阳光花园(武侯),https://cd.ke.com/xiaoqu/3011052079064/,185.0,单价14465.6元/平米,高楼层(共7层),2000年建,3室2厅,127.89平米,南北,21,2月前发布
2160,海天阁经典套二居家自住装修中间楼层拧包入住,https://cd.ke.com/ershoufang/19121917710100147434.html,海天阁,https://cd.ke.com/xiaoqu/1611041490273/,110.0,单价15277.8元/平米,中楼层(共6层),2003年建,2室2厅,72平米,南,0,2月前发布
2161,中铁骑士公馆套三自住装修交通便利,https://cd.ke.com/ershoufang/19121917710100146425.html,中铁骑士公馆,https://cd.ke.com/xiaoqu/3011056149451/,170.0,单价21467.4元/平米,低楼层(共18层),2013年建,3室1厅,79.19平米,东,9,2月前发布
2162,电梯跃层套一两层都是正常的层高双卫,https://cd.ke.com/ershoufang/19121917710100144678.html,新巢小区二期,https://cd.ke.com/xiaoqu/1611043047960/,77.0,单价12639.5元/平米,中楼层(共7层),2005年建,1室1厅,60.92平米,东南,31,2月前发布
2163,置信丽都花园城，套三双卫，户型方正通透,https://cd.ke.com/ershoufang/19121917710100144519.html,置信丽都花园城C区,https://cd.ke.com/xiaoqu/1611057999395/,220.0,单价17594.4元/平米,低楼层(共13层),2006年建,3室2厅,125.04平米,北,10,2月前发布
2164,桐梓林大套三+电梯+新装修+有钥匙,https://cd.ke.com/ershoufang/19121917710100141479.html,牡丹名邸,https://cd.ke.com/xiaoqu/1611043003216/,249.0,单价19772.9元/平米,低楼层(共9层),2001年建,3室1厅,125.93平米,东西,0,2月前发布
2165,紫荆蜜城车位产权清晰过户很方便,https://cd.ke.com/ershoufang/19121917710100140066.html,紫荆蜜城,https://cd.ke.com/xiaoqu/1611043999127/,15.0,单价4266.2元/平米,地下室(共层)1室0厅,35.16平米,东,,,0,2月前发布
2166,高新区，南一环外侧，川航单位房，品质小区。,https://cd.ke.com/ershoufang/19121917710100127828.html,兴蓉北街3号,https://cd.ke.com/xiaoqu/1611042831751/,93.0,单价13285.7元/平米,中楼层(共7层),1998年建,2室1厅,70平米,南,17,2月前发布
