,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
7366,天府新区万科精装套二带产权子母大车位,https://cd.ke.com/ershoufang/20031017710100100336.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,中楼层(共35层),2015年建,2室1厅,56.88平米,西北,1,2天前发布
7367,满两年，近地铁一号线四河站，保养好，出租中,https://cd.ke.com/ershoufang/20030917710100182266.html,远光水印城,https://cd.ke.com/xiaoqu/1611061568389/,高楼层(共33层),2009年建,3室2厅,104.4平米,东,0,3天前发布
7368,万科海悦汇城东区，精装套二，衣帽间户型,https://cd.ke.com/ershoufang/20030917710100171899.html,万科海悦汇城东区,https://cd.ke.com/xiaoqu/1611061553810/,低楼层(共35层),2014年建,2室1厅,60平米,东南,1,3天前发布
7369,天府新区中信城左岸套三单卫精装修满两年,https://cd.ke.com/ershoufang/20030917710100171427.html,中信城左岸,https://cd.ke.com/xiaoqu/1611064053312/,高楼层(共33层)3室2厅,88平米,南北,,,0,3天前发布
7370,高新区华阳地铁口精装修套二有地暖,https://cd.ke.com/ershoufang/20030917710100170520.html,金地天府城,https://cd.ke.com/xiaoqu/1611063213593/,中楼层(共39层),2015年建,2室2厅,79.52平米,东,0,3天前发布
7371,视野开阔的江景房，俯瞰南湖公园,https://cd.ke.com/ershoufang/20030917710100165548.html,佳兆业君汇上品,https://cd.ke.com/xiaoqu/3011056066488/,高楼层(共25层),2013年建,3室2厅,129.48平米,东北,2,3天前发布
7372,天府新区华阳街道地铁口精装修暖气套二,https://cd.ke.com/ershoufang/20030917710100165348.html,南阳锦城晶品,https://cd.ke.com/xiaoqu/1611061253243/,中楼层(共24层),2012年建,2室1厅,84平米,西,0,3天前发布
7373,南湖国际社区精装修三室两厅两卫,https://cd.ke.com/ershoufang/20030917710100165496.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,中楼层(共34层),2010年建,3室2厅,135平米,东南,2,3天前发布
7374,此房户型通透，户型方正，目前清水套四双卫,https://cd.ke.com/ershoufang/20030917710100165840.html,麓山印象,https://cd.ke.com/xiaoqu/1611061597626/,低楼层(共9层),2013年建,4室2厅,167.44平米,西南,1,3天前发布
7375,精装小公寓，不临街，不吵，保养好,https://cd.ke.com/ershoufang/20030917710100158688.html,金地天府城,https://cd.ke.com/xiaoqu/1611063213593/,低楼层(共32层),2015年建,2室1厅,71.02平米,东,0,3天前发布
7376,兴隆湖边上的房子，四开间朝南，纯板式南北通透,https://cd.ke.com/ershoufang/20030917710100158735.html,天投北鑫苑南区,https://cd.ke.com/xiaoqu/1620033164172681/,中楼层(共16层),2017年建,4室1厅,181.29平米,南,4,3天前发布
7377,雅居乐装修洋房双阳台带车位领包入住,https://cd.ke.com/ershoufang/20030917710100159240.html,雅居乐花园,https://cd.ke.com/xiaoqu/1611061496875/,低楼层(共11层),2008年建,3室1厅,111.24平米,南,5,3天前发布
7378,恒大名都2室1厅东南,https://cd.ke.com/ershoufang/20030917710100155681.html,恒大名都,https://cd.ke.com/xiaoqu/3011056075084/,高楼层(共32层),2012年建,2室1厅,73平米,东南,0,3天前发布
7379,天府新区南湖套三双卫精装修满二年,https://cd.ke.com/ershoufang/20030917710100153141.html,佳兆业君汇上品,https://cd.ke.com/xiaoqu/3011056066488/,低楼层(共33层),2013年建,3室2厅,102.95平米,西,0,3天前发布
7380,海伦春天中高楼层，采光好、视野无遮挡安静不临街,https://cd.ke.com/ershoufang/20030917710100151984.html,海伦春天,https://cd.ke.com/xiaoqu/168845568782293/,高楼层(共40层),2018年建,3室2厅,92平米,西北,0,3天前发布
7381,佳兆业君汇上品中庭朝南三房业主诚心出售,https://cd.ke.com/ershoufang/20030917710100150873.html,佳兆业君汇上品,https://cd.ke.com/xiaoqu/3011056066488/,低楼层(共33层),2013年建,3室1厅,105.63平米,东南,2,3天前发布
7382,天府新区优质套二，预约可看，多多推荐。,https://cd.ke.com/ershoufang/20030917710100147441.html,正西街127号,https://cd.ke.com/xiaoqu/1620023389278856/,高楼层(共6层),2000年建,2室2厅,93.31平米,东南东,1,3天前发布
7383,天府新区华文苑带装修步梯楼两室一厅一厨一卫,https://cd.ke.com/ershoufang/20030917710100149718.html,华文苑,https://cd.ke.com/xiaoqu/1613554864368709/,高楼层(共5层)2室1厅,98.21平米,东南,,,1,3天前发布
7384,精装修小户型，适合工作不久的小年轻,https://cd.ke.com/ershoufang/20030917710100149962.html,恒大名都,https://cd.ke.com/xiaoqu/3011056075084/,低楼层(共31层),2012年建,1室1厅,50平米,东,1,3天前发布
7385,天府新区大套四带阳台小高层此价格带两个车位,https://cd.ke.com/ershoufang/20030917710100140292.html,心怡中丝园,https://cd.ke.com/xiaoqu/169529667367347/,中楼层(共11层),2015年建,5室1厅,160平米,南,0,3天前发布
7386,世纪锦城精装套三，通透户型，采光好，拎包入住,https://cd.ke.com/ershoufang/20030917710100138966.html,宏达世纪锦城,https://cd.ke.com/xiaoqu/1611061522380/,低楼层(共32层),2012年建,3室2厅,99.87平米,南北,1,3天前发布
7387,房子客厅对出去就是河，视野好，无遮挡，客厅带阳台,https://cd.ke.com/ershoufang/20030917710100136188.html,枫桥映月,https://cd.ke.com/xiaoqu/1611061471941/,中楼层(共11层),2013年建,3室2厅,134.1平米,西南,1,3天前发布
7388,华阳城中轴区不多见的便宜电梯房，错过就没有了,https://cd.ke.com/ershoufang/20030917710100134895.html,成南领寓,https://cd.ke.com/xiaoqu/1611061149396/,高楼层(共29层)2室2厅,78平米,西北,,,2,3天前发布
7389,楼梯大套二采光好诚心出售,https://cd.ke.com/ershoufang/20030917710100134463.html,世发名居,https://cd.ke.com/xiaoqu/1618264244128290/,中楼层(共7层),2002年建,2室1厅,95.71平米,东西,1,3天前发布
7390,三利麓山城本草荟2室1厅东南,https://cd.ke.com/ershoufang/20030917710100133186.html,三利麓山城本草荟,https://cd.ke.com/xiaoqu/1620030491199138/,中楼层(共32层)2室1厅,75.58平米,东南,,,2,3天前发布
7391,枫丹铂麓3室1厅西北,https://cd.ke.com/ershoufang/20030917710100132854.html,枫丹铂麓,https://cd.ke.com/xiaoqu/1611063972876/,低楼层(共33层),2017年建,3室1厅,76.61平米,西北,2,3天前发布
7392,公园式的多层小区在华阳城就属南阳锦城了,https://cd.ke.com/ershoufang/20030917710100133213.html,南阳锦城,https://cd.ke.com/xiaoqu/1611061612439/,中楼层(共6层),2008年建,3室1厅,139.46平米,西南,5,3天前发布
7393,海伦春天清水套五，采光好，户型方正花园120平,https://cd.ke.com/ershoufang/20030917710100129398.html,海伦春天,https://cd.ke.com/xiaoqu/168845568782293/,中楼层(共5层),2017年建,5室2厅,156平米,南,0,3天前发布
7394,成南领寓2室2厅西南,https://cd.ke.com/ershoufang/20030917710100125810.html,成南领寓,https://cd.ke.com/xiaoqu/1611061149396/,高楼层(共31层),2008年建,2室2厅,91.3平米,西南,0,3天前发布
7395,南湖国际社区，清水套二，满二年，诚心出售,https://cd.ke.com/ershoufang/20030917710100119455.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,中楼层(共34层),2010年建,2室2厅,85.59平米,东北,2,3天前发布
7396,恒大天府半岛1室0厅北,https://cd.ke.com/ershoufang/20030917710100117930.html,恒大天府半岛,https://cd.ke.com/xiaoqu/3011056066692/,地下室(共层)1室0厅,34.85平米,北,,,0,3天前发布
7397,海伦春天2室1厅南,https://cd.ke.com/ershoufang/20030917710100118693.html,海伦春天,https://cd.ke.com/xiaoqu/168845568782293/,低楼层(共34层),2018年建,2室1厅,67.73平米,南,0,3天前发布
7398,心怡中丝园套三双卫，视野开阔，清水房,https://cd.ke.com/ershoufang/20030917710100117513.html,心怡中丝园,https://cd.ke.com/xiaoqu/169529667367347/,高楼层(共11层),2015年建,3室1厅,119.27平米,南,2,3天前发布
7399,房子户型方正，采光很好，视野很开阔。,https://cd.ke.com/ershoufang/20030917710100112050.html,远大中央公园,https://cd.ke.com/xiaoqu/1612812495106459/,高楼层(共33层)3室2厅,106平米,南北,,,2,3天前发布
7400,欣宇都市港湾3室1厅东南,https://cd.ke.com/ershoufang/20030917710100107819.html,欣宇都市港湾,https://cd.ke.com/xiaoqu/3011055742733/,中楼层(共16层),2010年建,3室1厅,111.37平米,东南,4,3天前发布
7401,南湖左岸4室1厅东南,https://cd.ke.com/ershoufang/20030917710100104083.html,南湖左岸,https://cd.ke.com/xiaoqu/167009061843587/,低楼层(共27层),2015年建,4室1厅,110平米,东南,2,3天前发布
7402,洛森堡2室1厅南,https://cd.ke.com/ershoufang/20030917710100103090.html,洛森堡,https://cd.ke.com/xiaoqu/1611058918225/,高楼层(共34层),2009年建,2室1厅,87.39平米,南,0,3天前发布
7403,枫丹铂麓3室1厅东北,https://cd.ke.com/ershoufang/20030917710100104452.html,枫丹铂麓,https://cd.ke.com/xiaoqu/1611063972876/,中楼层(共33层),2017年建,3室1厅,76.63平米,东北,0,3天前发布
7404,新鸿基悦城2室1厅东南,https://cd.ke.com/ershoufang/20030817710100305684.html,新鸿基悦城,https://cd.ke.com/xiaoqu/3011056092103/,高楼层(共32层),2017年建,2室1厅,100.12平米,东南,5,4天前发布
7405,天府新区套三双卫双阳台,https://cd.ke.com/ershoufang/20030817710100305360.html,南阳盛世,https://cd.ke.com/xiaoqu/3011056068628/,低楼层(共27层),2011年建,3室1厅,122平米,西南,2,4天前发布
7406,远大套三双卫，清水房，正朝南。,https://cd.ke.com/ershoufang/20030817710100303737.html,远大中央公园,https://cd.ke.com/xiaoqu/1612812495106459/,高楼层(共33层)3室2厅,106.38平米,南,,,0,4天前发布
7407,中德英伦世邦K区2室1厅东北,https://cd.ke.com/ershoufang/20030817710100303049.html,中德英伦世邦K区,https://cd.ke.com/xiaoqu/1611061302083/,高楼层(共31层),2017年建,2室1厅,73.26平米,东北,0,4天前发布
7408,南湖半岛装修跃层套二满2年免增值税,https://cd.ke.com/ershoufang/20030817710100302382.html,南湖半岛,https://cd.ke.com/xiaoqu/1611060939185/,低楼层(共32层),2015年建,2室2厅,65.53平米,北,0,4天前发布
7409,海伦春天3室2厅西北,https://cd.ke.com/ershoufang/20030817710100205724.html,海伦春天,https://cd.ke.com/xiaoqu/168845568782293/,低楼层(共40层),2018年建,3室2厅,92平米,西北,0,4天前发布
7410,万科海悦汇城东区优质套二朝向好中间楼层,https://cd.ke.com/ershoufang/20030817710100202686.html,万科海悦汇城东区,https://cd.ke.com/xiaoqu/1611061553810/,中楼层(共35层),2014年建,2室1厅,60.51平米,西南,2,4天前发布
7411,城南名著3室2厅东南,https://cd.ke.com/ershoufang/20030817710100198137.html,城南名著,https://cd.ke.com/xiaoqu/1611059023930/,高楼层(共18层),2007年建,3室2厅,115.9平米,东南,1,4天前发布
7412,万科海悦汇城西区套二带家具家电,https://cd.ke.com/ershoufang/20030817710100198874.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,高楼层(共35层),2015年建,2室2厅,52.92平米,东北,5,4天前发布
7413,采光好户型方正大平层带阳台好房,https://cd.ke.com/ershoufang/20030817710100193532.html,麓山国际半月湾,https://cd.ke.com/xiaoqu/1611100611926/,中楼层(共29层),2013年建,3室2厅,174平米,南,11,4天前发布
7414,洛森堡精装套二，单卫安静户型方正,https://cd.ke.com/ershoufang/20030817710100189644.html,洛森堡,https://cd.ke.com/xiaoqu/1611058918225/,高楼层(共34层),2009年建,2室2厅,74平米,南,2,4天前发布
7415,天府新区装修套三单卫，户型方正，采光好,https://cd.ke.com/ershoufang/20030817710100184422.html,中信城左岸,https://cd.ke.com/xiaoqu/1611064053312/,中楼层(共33层),2015年建,3室2厅,88.61平米,东,0,4天前发布
7416,中德K区清水房套四，位置安静，视野好采光好。,https://cd.ke.com/ershoufang/20030817710100186697.html,中德英伦世邦K区,https://cd.ke.com/xiaoqu/1611061302083/,中楼层(共33层),2017年建,4室2厅,115平米,南,0,4天前发布
7417,精装套二高楼层采光好视野好,https://cd.ke.com/ershoufang/20030817710100188294.html,麓山国际云曦台,https://cd.ke.com/xiaoqu/168393329750977/,高楼层(共30层),2015年建,2室1厅,76.5平米,东西,2,4天前发布
7418,南湖国际社区大套二+户型方正+朝南+采光好,https://cd.ke.com/ershoufang/20030817710100188843.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,低楼层(共34层),2010年建,2室1厅,89.07平米,东南,3,4天前发布
7419,海伦春天套四双卫高楼层视野无遮挡彩光好,https://cd.ke.com/ershoufang/20030817710100186468.html,海伦春天,https://cd.ke.com/xiaoqu/168845568782293/,中楼层(共40层),2018年建,4室2厅,120平米,南,0,4天前发布
7420,麓山国际刚需精装套二视野开阔采光充足,https://cd.ke.com/ershoufang/20030817710100182835.html,麓山国际茵特拉肯A,https://cd.ke.com/xiaoqu/1611100258509/,中楼层(共24层),2016年建,2室1厅,91.74平米,南,1,4天前发布
7421,中德K区清水房套二，位置安静，采光好。,https://cd.ke.com/ershoufang/20030817710100188178.html,中德英伦世邦K区,https://cd.ke.com/xiaoqu/1611061302083/,中楼层(共33层),2017年建,2室1厅,78平米,南,0,4天前发布
7422,名著司南精装套二，朝南可晒太阳,https://cd.ke.com/ershoufang/20030817710100189252.html,名著司南,https://cd.ke.com/xiaoqu/1611060543018/,低楼层(共32层),2014年建,2室2厅,71.6平米,南,0,4天前发布
7423,精装房业主诚心家具家电齐全好房子,https://cd.ke.com/ershoufang/20030817710100179215.html,麓山国际半月湾,https://cd.ke.com/xiaoqu/1611100611926/,低楼层(共29层),2013年建,3室1厅,227.74平米,南,0,4天前发布
7424,一号线四河广都口简装套二不临街居家适宜房东诚售,https://cd.ke.com/ershoufang/20030817710100177828.html,大城际,https://cd.ke.com/xiaoqu/3011056073313/,低楼层(共32层),2009年建,2室1厅,77.98平米,东,0,4天前发布
7425,蔚蓝卡地亚花园城4室2厅南,https://cd.ke.com/ershoufang/20030817710100171893.html,蔚蓝卡地亚花园城,https://cd.ke.com/xiaoqu/167014257537100/,高楼层(共31层),2018年建,4室2厅,174.6平米,南,12,4天前发布
7426,成都玩家居家套二双卫中间楼层采光好,https://cd.ke.com/ershoufang/20030817710100176157.html,成都玩家,https://cd.ke.com/xiaoqu/1611063960893/,中楼层(共36层),2016年建,2室1厅,83.55平米,东,3,4天前发布
7427,雅居乐花园2室1厅东南,https://cd.ke.com/ershoufang/20030817710100167953.html,雅居乐花园,https://cd.ke.com/xiaoqu/1611061496875/,中楼层(共11层),2008年建,2室1厅,77.38平米,东南,1,4天前发布
7428,户型方正，采光好。户型方正，采光好。,https://cd.ke.com/ershoufang/20030817710100159654.html,花雨苑,https://cd.ke.com/xiaoqu/1620032902965039/,高楼层(共6层)3室2厅,114.9平米,东南,,,6,4天前发布
7429,高新区精装三房横厅设计多面采光,https://cd.ke.com/ershoufang/20030817710100132782.html,大城际,https://cd.ke.com/xiaoqu/3011056073313/,中楼层(共32层),2009年建,3室1厅,127.75平米,西南,1,4天前发布
7430,简装套三双卫对中庭客厅带阳台,https://cd.ke.com/ershoufang/20030817710100135132.html,远大中央公园,https://cd.ke.com/xiaoqu/1612812495106459/,低楼层(共33层),2018年建,3室2厅,107.31平米,西南,10,4天前发布
7431,恒大天府半岛二期3室2厅西南,https://cd.ke.com/ershoufang/20030817710100132926.html,恒大天府半岛二期,https://cd.ke.com/xiaoqu/1611061199078/,高楼层(共10层)3室2厅,130.21平米,西南,,,0,4天前发布
7432,此房满两年，万科品质楼盘，户型优质，采光好，视野好,https://cd.ke.com/ershoufang/20030817710100128266.html,万科海悦汇城东区,https://cd.ke.com/xiaoqu/1611061553810/,低楼层(共34层),2014年建,2室1厅,58.7平米,西南,2,4天前发布
7433,户型方正对中庭安静无按揭,https://cd.ke.com/ershoufang/20030817710100118374.html,城南名著,https://cd.ke.com/xiaoqu/1611059023930/,低楼层(共18层),2007年建,2室2厅,89.64平米,东,1,4天前发布
7434,恒大天府半岛二期2室2厅东南,https://cd.ke.com/ershoufang/20030717710100223510.html,恒大天府半岛二期,https://cd.ke.com/xiaoqu/1611061199078/,低楼层(共33层),2017年建,2室2厅,78.04平米,东南,5,5天前发布
7435,枫丹铂麓3室1厅南,https://cd.ke.com/ershoufang/20030717710100221784.html,枫丹铂麓,https://cd.ke.com/xiaoqu/1611063972876/,中楼层(共33层),2017年建,3室1厅,83.58平米,南,1,5天前发布
7436,心怡中丝园3室1厅东,https://cd.ke.com/ershoufang/20030717710100216412.html,心怡中丝园,https://cd.ke.com/xiaoqu/169529667367347/,中楼层(共29层),2015年建,3室1厅,102.54平米,东,2,5天前发布
7437,恒大天府半岛装修套二安静满2年,https://cd.ke.com/ershoufang/20030717710100213533.html,恒大天府半岛,https://cd.ke.com/xiaoqu/3011056066692/,低楼层(共29层),2017年建,2室1厅,78.04平米,东,6,5天前发布
7438,万科海悦汇城西区优质套二衣帽间户型,https://cd.ke.com/ershoufang/20030717710100208165.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,高楼层(共27层),2015年建,2室1厅,59.73平米,南,6,5天前发布
7439,万科精装衣帽间对中庭视野开阔,https://cd.ke.com/ershoufang/20030717710100206433.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,高楼层(共35层),2015年建,2室1厅,61.83平米,东东北,9,5天前发布
7440,蔚蓝卡地亚叠拼叠上，户型方正，客厅挑高，南北通透,https://cd.ke.com/ershoufang/20030717710100201842.html,南延线蔚蓝卡地亚,https://cd.ke.com/xiaoqu/1611061096496/,高楼层(共8层),2015年建,4室2厅,276.8平米,南北,3,5天前发布
7441,麓湖生态城红石公园里精装修套三双卫拎包入住,https://cd.ke.com/ershoufang/20030717710100201335.html,麓湖生态城云树,https://cd.ke.com/xiaoqu/1620022936146022/,中楼层(共18层),2015年建,3室1厅,131.29平米,东南南,10,5天前发布
7442,南阳锦城晶品标准套一，带装修带阳台。,https://cd.ke.com/ershoufang/20030717710100197299.html,南阳锦城晶品,https://cd.ke.com/xiaoqu/1611061253243/,中楼层(共24层),2012年建,1室1厅,53平米,南,3,5天前发布
7443,鑫苑鑫都汇南区3室2厅南,https://cd.ke.com/ershoufang/20030717710100196219.html,鑫苑鑫都汇南区,https://cd.ke.com/xiaoqu/1620025001734964/,高楼层(共33层)3室2厅,73.91平米,南,,,0,5天前发布
7444,三利麓山城本草荟3室2厅南北,https://cd.ke.com/ershoufang/20030717710100194742.html,三利麓山城本草荟,https://cd.ke.com/xiaoqu/1620030491199138/,中楼层(共32层)3室2厅,137平米,南北,,,0,5天前发布
7445,天府新区套三改套二，居家装修，中间楼层，视野好。,https://cd.ke.com/ershoufang/20030717710100189655.html,中信城左岸,https://cd.ke.com/xiaoqu/1611064053312/,低楼层(共33层),2015年建,3室2厅,74.15平米,北,2,5天前发布
7446,万科海悦汇城西区1室0厅南,https://cd.ke.com/ershoufang/20030717710100184941.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,地下室(共1层)1室0厅,10平米,南,,,0,5天前发布
7447,宏达世纪锦城精装套三业主住家装修保养好朝南视野,https://cd.ke.com/ershoufang/20030717710100180986.html,宏达世纪锦城,https://cd.ke.com/xiaoqu/1611061522380/,中楼层(共32层),2012年建,3室1厅,105.27平米,南,3,5天前发布
7448,丽都新城三期装修套二中间楼层视野开阔,https://cd.ke.com/ershoufang/20030717710100187293.html,丽都新城三期,https://cd.ke.com/xiaoqu/1611061174209/,高楼层(共6层),2010年建,2室1厅,83.16平米,南,8,5天前发布
7449,中建华府锦城3室2厅南,https://cd.ke.com/ershoufang/20030717710100185235.html,中建华府锦城,https://cd.ke.com/xiaoqu/1620035347181678/,高楼层(共5层)3室2厅,126平米,南,,,0,5天前发布
7450,兴隆湖畔，品质小区，端头洋房，与优秀者同行,https://cd.ke.com/ershoufang/20030717710100167764.html,中建华府锦城,https://cd.ke.com/xiaoqu/1620035347181678/,高楼层(共5层)3室2厅,126.39平米,南北,,,3,5天前发布
7451,洛森堡2室2厅东南,https://cd.ke.com/ershoufang/20030717710100171530.html,洛森堡,https://cd.ke.com/xiaoqu/1611058918225/,中楼层(共34层),2009年建,2室2厅,80.23平米,东南,3,5天前发布
7452,茵特拉肯精装套二家具家电齐全拎包入住,https://cd.ke.com/ershoufang/20030717710100164381.html,麓山国际茵特拉肯A,https://cd.ke.com/xiaoqu/1611100258509/,中楼层(共11层),2016年建,2室1厅,89.42平米,东,1,5天前发布
7453,鑫苑鑫都汇南区3室2厅西,https://cd.ke.com/ershoufang/20030717710100164885.html,鑫苑鑫都汇南区,https://cd.ke.com/xiaoqu/1620025001734964/,高楼层(共26层)3室2厅,74.37平米,西,,,1,5天前发布
7454,此房满2年，西南朝向，带车位，保养好，交通便利。,https://cd.ke.com/ershoufang/20030717710100163147.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,低楼层(共44层),2015年建,3室2厅,105.11平米,西南,12,5天前发布
7455,麓山国际帕萨迪纳3组2室2厅东南,https://cd.ke.com/ershoufang/20030717710100162922.html,麓山国际帕萨迪纳3组,https://cd.ke.com/xiaoqu/1611100751201/,低楼层(共8层),2008年建,2室2厅,110平米,东南,10,5天前发布
7456,南湖国际社区精装修套三双卫，可直接拎包入住,https://cd.ke.com/ershoufang/20030717710100161676.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,低楼层(共34层),2010年建,3室2厅,121.61平米,西,3,5天前发布
7457,正北中街25号院3室2厅南,https://cd.ke.com/ershoufang/20030717710100159859.html,正北中街25号院,https://cd.ke.com/xiaoqu/1620030068345785/,中楼层(共6层)3室2厅,112.2平米,南,,,0,5天前发布
7458,华阳城区大套三。。。。。。。。。,https://cd.ke.com/ershoufang/20030717710100157178.html,润禾书苑,https://cd.ke.com/xiaoqu/1611061593919/,中楼层(共5层)3室2厅,113.85平米,西南,,,0,5天前发布
7459,远大公园清水套三双卫低楼层看小区中庭安静不临街,https://cd.ke.com/ershoufang/20030717710100158317.html,远大中央公园,https://cd.ke.com/xiaoqu/1612812495106459/,低楼层(共33层),2018年建,3室1厅,107平米,北,4,5天前发布
7460,宏达世纪锦城4室2厅南,https://cd.ke.com/ershoufang/20030717710100152027.html,宏达世纪锦城,https://cd.ke.com/xiaoqu/1611061522380/,低楼层(共32层),2012年建,4室2厅,135平米,南,4,5天前发布
7461,双华麓港精装修套三诚意出售,https://cd.ke.com/ershoufang/20030717710100151094.html,双华麓港,https://cd.ke.com/xiaoqu/3011056070161/,低楼层(共26层),2009年建,3室2厅,96.87平米,南北,1,5天前发布
7462,南湖国际社区~叠拼套四清水满二！,https://cd.ke.com/ershoufang/20030717710100150150.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,低楼层(共34层),2010年建,4室2厅,166.83平米,东,4,5天前发布
7463,精装大套四，拎包入住，位置安静，户型房子。,https://cd.ke.com/ershoufang/20030717710100146074.html,佳兆业君汇上品,https://cd.ke.com/xiaoqu/3011056066488/,低楼层(共32层),2013年建,4室2厅,146.86平米,东,2,5天前发布
7464,城南名著，自住套二，阳台客厅对中庭,https://cd.ke.com/ershoufang/20030717710100145666.html,城南名著,https://cd.ke.com/xiaoqu/1611059023930/,中楼层(共11层),2007年建,2室1厅,85.17平米,东,2,5天前发布
7465,此房产权满两年，楼层好，正朝南，光线好,https://cd.ke.com/ershoufang/20030717710100140650.html,鸿阁一号,https://cd.ke.com/xiaoqu/3011056080360/,高楼层(共18层),2009年建,2室2厅,86.7平米,南,1,5天前发布
7466,棕榈南岸负一楼大车位出售随时看房,https://cd.ke.com/ershoufang/20030717710100135446.html,棕榈南岸,https://cd.ke.com/xiaoqu/3011056094399/,地下室(共层)1室0厅,33.06平米,南,,,0,5天前发布
7467,恒大二期大套三有钥匙,https://cd.ke.com/ershoufang/20030717710100132066.html,恒大天府半岛二期,https://cd.ke.com/xiaoqu/1611061199078/,低楼层(共9层),2017年建,3室2厅,110.24平米,东南,11,5天前发布
7468,标准的套二，客厅有一个阳台卧室带飘窗，厨房有阳台,https://cd.ke.com/ershoufang/20030717710100127455.html,中信城左岸,https://cd.ke.com/xiaoqu/1611064053312/,高楼层(共33层)2室1厅,71.26平米,东南,,,0,5天前发布
7469,四河地铁口对中庭套二无增值税看房方便,https://cd.ke.com/ershoufang/20030717710100125098.html,鸿阁新座,https://cd.ke.com/xiaoqu/3011056066175/,低楼层(共29层),2013年建,2室1厅,59.5平米,西,0,5天前发布
7470,天府新区南阳锦城三期，装修套三，中间楼层,https://cd.ke.com/ershoufang/20030717710100121258.html,南阳锦城,https://cd.ke.com/xiaoqu/1611061612439/,中楼层(共6层),2008年建,3室2厅,111.09平米,东,3,5天前发布
7471,名著司南2梯6户，精装套二，对中庭，广都口20米,https://cd.ke.com/ershoufang/20030717710100122389.html,名著司南,https://cd.ke.com/xiaoqu/1611060543018/,低楼层(共32层),2014年建,2室1厅,75.08平米,北,1,5天前发布
7472,天府新区优质套二，正朝南，对中庭，位置安静，采光好,https://cd.ke.com/ershoufang/20030717710100119798.html,滨江和城,https://cd.ke.com/xiaoqu/1610524183507840/,高楼层(共31层),2018年建,2室1厅,63.86平米,南,24,5天前发布
7473,南湖国际社区1室0厅东南,https://cd.ke.com/ershoufang/20030717710100107845.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,地下室(共层)1室0厅,63.27平米,东南,,,0,5天前发布
7474,佳兆业君汇上品4室1厅东,https://cd.ke.com/ershoufang/20030717710100103180.html,佳兆业君汇上品,https://cd.ke.com/xiaoqu/3011056066488/,高楼层(共33层),2013年建,4室1厅,138.08平米,东,2,5天前发布
7475,南湖公园旁精装套三拎包入住安静对中庭,https://cd.ke.com/ershoufang/20030717710100101930.html,南湖世纪,https://cd.ke.com/xiaoqu/3011056099959/,高楼层(共30层),2016年建,3室1厅,98.87平米,西北,10,5天前发布
7476,万科西区，精装套二，中间楼层，对中庭,https://cd.ke.com/ershoufang/20030717710100100167.html,万科海悦汇城西区,https://cd.ke.com/xiaoqu/1611058892595/,中楼层(共35层),2015年建,2室2厅,60.29平米,南,5,5天前发布
7477,恒大天府半岛江景房，精装修，带中YANG空调,https://cd.ke.com/ershoufang/20030617710100205673.html,恒大天府半岛,https://cd.ke.com/xiaoqu/3011056066692/,中楼层(共29层),2017年建,3室1厅,135.26平米,西南,5,6天前发布
7478,四河御景台，双阳台套三.直接入住,https://cd.ke.com/ershoufang/20030617710100201466.html,御景台,https://cd.ke.com/xiaoqu/3011056071786/,中楼层(共16层),2005年建,3室2厅,125.39平米,南,7,6天前发布
7479,宏达世纪锦城3室2厅南,https://cd.ke.com/ershoufang/20030617710100194416.html,宏达世纪锦城,https://cd.ke.com/xiaoqu/1611061522380/,高楼层(共32层),2012年建,3室2厅,99平米,南,3,6天前发布
7480,香山半岛品质套一交通便利诚心出售,https://cd.ke.com/ershoufang/20030617710100193697.html,香山半岛,https://cd.ke.com/xiaoqu/1611063610377/,低楼层(共24层),2016年建,1室1厅,60.76平米,南,2,6天前发布
7481,天府新区套三，高楼层，采光好。,https://cd.ke.com/ershoufang/20030617710100193047.html,油建苑,https://cd.ke.com/xiaoqu/1611061620826/,高楼层(共7层),1996年建,3室2厅,139.78平米,东南,0,6天前发布
7482,南湖国际社区2室1厅北,https://cd.ke.com/ershoufang/20030617710100192683.html,南湖国际社区,https://cd.ke.com/xiaoqu/3011056075583/,中楼层(共34层),2010年建,2室1厅,73.64平米,北,13,6天前发布
7483,开发商精装修独栋别墅临球道花园200平米,https://cd.ke.com/ershoufang/20030617710100185043.html,麓山国际圣安德鲁,https://cd.ke.com/xiaoqu/1611100259557/,低楼层(共2层),2014年建,5室2厅,332.56平米,西南,2,6天前发布
